user_id,user_link,user_name,user_nationality,level_tag,user_level,badge_tag,user_badge,game_tag,user_games,Cluster
76561198969768231,https://steamcommunity.com/profiles/76561198969768231/,4moker,"Changsha, Hunan, China",0-20,5,0-20,3,0-20,11,0
76561198097489344,https://steamcommunity.com/profiles/76561198097489344/,傲慢,,,-1,None,-1,None,-1,0
76561198805697655,https://steamcommunity.com/profiles/76561198805697655/,Zayeln,China,0-20,5,None,-1,None,-1,0
MEIUXUAN,https://steamcommunity.com/id/MEIUXUAN/,ganganTAT,China,0-20,9,0-20,8,100-500,119,0
76561198100693522,https://steamcommunity.com/profiles/76561198100693522/,紫疾,"Ningbo, Zhejiang, China",0-20,11,0-20,9,100-500,103,0
76561198100893100,https://steamcommunity.com/profiles/76561198100893100/,xBear,"Chongqing, Chongqing, China",50-100,65,20-50,37,100-500,231,0
76561199225813065,https://steamcommunity.com/profiles/76561199225813065/,Wang 5,Singapore,0-20,3,None,-1,None,-1,0
76561198439844451,https://steamcommunity.com/profiles/76561198439844451/,北方秀（迟来的更新谁,"Haikou, Hainan, China",0-20,8,0-20,5,50-100,74,0
Jarchive,https://steamcommunity.com/id/Jarchive/,Jarchive_Jiao,"Korea, Democratic People's Republic of",0-20,9,0-20,6,100-500,120,0
76561198123945765,https://steamcommunity.com/profiles/76561198123945765/,雨水一盒,,0-20,10,0-20,6,50-100,52,0
76561198813740391,https://steamcommunity.com/profiles/76561198813740391/,秋日的雨,,20-50,21,0-20,19,20-50,42,0
76561198916042215,https://steamcommunity.com/profiles/76561198916042215/,HongKongDoll,,0-20,3,0-20,2,0-20,6,0
76561198113997006,https://steamcommunity.com/profiles/76561198113997006/,MirDochEgal,"Chengdu, Sichuan, China",20-50,22,20-50,28,100-500,143,0
76561198994853343,https://steamcommunity.com/profiles/76561198994853343/,众神之父请赐予我队友莫桑比克,,0-20,5,0-20,5,20-50,43,0
76561198442435466,https://steamcommunity.com/profiles/76561198442435466/,ZERO.Neilyo,,0-20,7,0-20,5,20-50,37,0
76561198174544258,https://steamcommunity.com/profiles/76561198174544258/,bigtrouble,"Shanghai, Shanghai, China",0-20,17,None,-1,None,-1,0
feiben,https://steamcommunity.com/id/feiben/,xiangnian,"Fujian, China",0-20,14,0-20,10,50-100,63,0
SinonVX,https://steamcommunity.com/id/SinonVX/,Scharlachrot,,20-50,34,20-50,41,500-1000,960,0
YakumoccoMei,https://steamcommunity.com/id/YakumoccoMei/,Yakumocco,"Beibei, Chongqing, China",50-100,50,100-500,122,100-500,221,0
leeku123,https://steamcommunity.com/id/leeku123/,吉儿加班,"Guangzhou, Guangdong, China",20-50,44,20-50,41,100-500,277,0
76561198102041458,https://steamcommunity.com/profiles/76561198102041458/,徐鳳年,"Wuhan, Hubei, China",50-100,75,50-100,61,100-500,163,0
4L3X0N,https://steamcommunity.com/id/4L3X0N/,Eureka073,China,20-50,22,0-20,16,100-500,122,0
moriEli,https://steamcommunity.com/id/moriEli/,キミを见てるといつもハートDOKI☆DOKI★,,100-200,124,100-500,164,100-500,202,1
76561198317481077,https://steamcommunity.com/profiles/76561198317481077/,wodex1nhaoleng,,20-50,22,20-50,24,100-500,138,0
76561199079084842,https://steamcommunity.com/profiles/76561199079084842/,渡渡渡渡鸦,,0-20,7,0-20,7,0-20,11,2
76561198407784499,https://steamcommunity.com/profiles/76561198407784499/,ℕ𝕚𝕤𝔸𝕚𝔹 ♪,China,50-100,64,50-100,68,100-500,440,0
lch546162490,https://steamcommunity.com/id/lch546162490/,XXXXXXXXXXXXXXXXX,,,-1,None,-1,None,-1,0
76561198426483373,https://steamcommunity.com/profiles/76561198426483373/,EXIA,China,20-50,21,20-50,28,50-100,79,0
76561198806334657,https://steamcommunity.com/profiles/76561198806334657/,Dok,China,0-20,11,0-20,9,100-500,142,2
habi1993,https://steamcommunity.com/id/habi1993/,Habi.(◣_◢).zzZ,"Shanghai, China",500-600,555,2000-3000,2784,100-500,152,3
76561198112264137,https://steamcommunity.com/profiles/76561198112264137/,KANO,China,0-20,14,0-20,16,20-50,29,0
76561198894873938,https://steamcommunity.com/profiles/76561198894873938/,山竹Ai,Russian Federation,0-20,7,None,-1,None,-1,0
76561199085700644,https://steamcommunity.com/profiles/76561199085700644/,howeverlast,,100-200,180,100-500,337,100-500,152,1
76561199168763786,https://steamcommunity.com/profiles/76561199168763786/,bigtower,"Bergen, Hordaland, Norway",0-20,19,0-20,12,50-100,98,0
060410371x,https://steamcommunity.com/id/060410371x/,明明是正经人,,0-20,2,None,-1,None,-1,0
76561198423417175,https://steamcommunity.com/profiles/76561198423417175/,黄金团团长,"Shantou, Guangdong, China",0-20,16,0-20,14,50-100,51,0
76561199058131084,https://steamcommunity.com/profiles/76561199058131084/,士兵突击1111,,20-50,25,0-20,6,50-100,88,0
adminx7,https://steamcommunity.com/id/adminx7/,X7,China,50-100,61,20-50,48,100-500,179,0
76561198345187098,https://steamcommunity.com/profiles/76561198345187098/,Izzy Young,,0-20,8,None,-1,None,-1,0
76561199168262228,https://steamcommunity.com/profiles/76561199168262228/,赫萝,,0-20,5,0-20,3,50-100,87,2
76561199000665101,https://steamcommunity.com/profiles/76561199000665101/,力帆摩托，扎西德勒~,,20-50,31,None,-1,None,-1,0
76561199472500428,https://steamcommunity.com/profiles/76561199472500428/,请我吃板烧鸡腿堡,China,0-20,11,0-20,7,50-100,80,0
76561198301196252,https://steamcommunity.com/profiles/76561198301196252/,大魔祷师,,20-50,29,0-20,15,100-500,139,0
kissshott,https://steamcommunity.com/id/kissshott/,Erdtr33,,0-20,19,20-50,24,100-500,122,0
13553057403,https://steamcommunity.com/id/13553057403/,转生成为绫地宁宁然后引爆图书馆,"Qingdao, Shandong, China",20-50,29,0-20,11,100-500,288,0
76561198401755362,https://steamcommunity.com/profiles/76561198401755362/,badwoman,"Nanjing, Jiangsu, China",0-20,9,0-20,7,50-100,73,2
76561198143099651,https://steamcommunity.com/profiles/76561198143099651/,NOspy,,0-20,10,0-20,7,20-50,46,0
mtzero,https://steamcommunity.com/id/mtzero/,MtZero,"Guangzhou, Guangdong, China",20-50,32,20-50,41,100-500,200,0
76561198451577159,https://steamcommunity.com/profiles/76561198451577159/,AMANI,China,0-20,16,0-20,17,100-500,139,0
76561198092290491,https://steamcommunity.com/profiles/76561198092290491/,91罗先生,"San Sebastian De Los Reyes, Madrid, Spain",0-20,10,0-20,6,20-50,47,0
76561198805718536,https://steamcommunity.com/profiles/76561198805718536/,FARO,"Milan, Lombardia, Italy",50-100,66,20-50,48,100-500,132,0
76561198242393370,https://steamcommunity.com/profiles/76561198242393370/,ni全家,"Shenzhen, Guangdong, China",0-20,10,None,-1,None,-1,0
76561199269212568,https://steamcommunity.com/profiles/76561199269212568/,忘逍遥,,0-20,5,0-20,6,0-20,18,0
76561198817752794,https://steamcommunity.com/profiles/76561198817752794/,小B仔,,0-20,6,0-20,5,50-100,64,0
76561198865427070,https://steamcommunity.com/profiles/76561198865427070/,早起毋需理由,China,20-50,20,0-20,7,100-500,103,0
76561198271630227,https://steamcommunity.com/profiles/76561198271630227/,yxmandyou,,0-20,6,0-20,4,20-50,37,0
76561198973901996,https://steamcommunity.com/profiles/76561198973901996/,蓝毛海獭,,20-50,21,20-50,27,50-100,78,0
76561199544551336,https://steamcommunity.com/profiles/76561199544551336/,门外竖着,,0-20,2,0-20,3,0-20,3,0
smilium,https://steamcommunity.com/id/smilium/,SMILIUM,,20-50,32,20-50,23,100-500,126,0
76561198129068425,https://steamcommunity.com/profiles/76561198129068425/,卧龙,"Putian, Fujian, China",0-20,7,0-20,3,0-20,17,0
343978426,https://steamcommunity.com/id/343978426/,AoTN,"Southland, New Zealand",20-50,45,20-50,32,100-500,134,0
FreakGentleman,https://steamcommunity.com/id/FreakGentleman/,这么菜队友不会生气吧,,,-1,None,-1,None,-1,0
76561199103113534,https://steamcommunity.com/profiles/76561199103113534/,陶青禾,,0-20,4,0-20,3,0-20,10,0
76561198228915228,https://steamcommunity.com/profiles/76561198228915228/,艾派克斯咧枕之虫,China,0-20,8,0-20,5,20-50,37,0
76561199072235141,https://steamcommunity.com/profiles/76561199072235141/,Anon In Tokyo,"Tokyo, Tokyo, Japan",0-20,11,0-20,11,20-50,29,0
76561198278601698,https://steamcommunity.com/profiles/76561198278601698/,bury_heart,"Jiaozuo, Henan, China",0-20,10,0-20,7,50-100,70,0
76561198827909144,https://steamcommunity.com/profiles/76561198827909144/,虎子头——猛冲（沉淀版）,,0-20,9,0-20,7,50-100,56,0
76561198983478047,https://steamcommunity.com/profiles/76561198983478047/,俄罗斯小男娘,"Zaozhuang, Shandong, China",0-20,9,0-20,8,50-100,94,2
76561197963305380,https://steamcommunity.com/profiles/76561197963305380/,BAWXXX,,50-100,51,None,-1,None,-1,0
76561198420070174,https://steamcommunity.com/profiles/76561198420070174/,复杂事物本质的显露需要一个过程,,0-20,7,0-20,5,20-50,36,0
WeatheringWithU,https://steamcommunity.com/id/WeatheringWithU/,Lethe,China,20-50,37,0-20,19,50-100,93,0
76561199186357733,https://steamcommunity.com/profiles/76561199186357733/,若叶睦,"Chongqing, Chongqing, China",0-20,10,0-20,12,20-50,29,2
843788478,https://steamcommunity.com/id/843788478/,Haru 🐱,China,20-50,24,20-50,22,50-100,57,0
76561199211332736,https://steamcommunity.com/profiles/76561199211332736/,神裕春绪,"Chengdu, Sichuan, China",0-20,10,0-20,9,50-100,61,0
76561198800077345,https://steamcommunity.com/profiles/76561198800077345/,K‘,,,-1,None,-1,None,-1,0
76561198099125513,https://steamcommunity.com/profiles/76561198099125513/,生之如舟,,0-20,7,None,-1,None,-1,0
yky1025,https://steamcommunity.com/id/yky1025/,加贺,,100-200,110,50-100,88,100-500,354,1
76561199058614661,https://steamcommunity.com/profiles/76561199058614661/,Sakura,China,20-50,26,0-20,8,100-500,152,0
76561198194714887,https://steamcommunity.com/profiles/76561198194714887/,Swaggyray,,0-20,10,0-20,7,20-50,27,0
76561198145346200,https://steamcommunity.com/profiles/76561198145346200/,钝角,"Guangxi, China",0-20,16,0-20,13,50-100,79,0
76561199385069744,https://steamcommunity.com/profiles/76561199385069744/,君莫笑/.,China,0-20,9,0-20,8,20-50,36,0
76561198102310640,https://steamcommunity.com/profiles/76561198102310640/,漠海,"Wuda, Nei Mongol, China",0-20,10,0-20,5,50-100,65,0
wohentmqiang,https://steamcommunity.com/id/wohentmqiang/,Cool_Dog,,20-50,28,20-50,26,100-500,298,0
76561199380388327,https://steamcommunity.com/profiles/76561199380388327/,愛レム.,,0-20,2,None,-1,None,-1,2
76561198337808462,https://steamcommunity.com/profiles/76561198337808462/,kikikoo,"Peking, Beijing, China",0-20,8,None,-1,None,-1,0
76561199095792110,https://steamcommunity.com/profiles/76561199095792110/,Tweedy,,0-20,5,None,-1,None,-1,0
76561198358358723,https://steamcommunity.com/profiles/76561198358358723/,Old Man | Cloud Strife,,,-1,None,-1,None,-1,0
lalabobo23,https://steamcommunity.com/id/lalabobo23/,啦啦啵啵酱汁肉,China,0-20,6,0-20,3,20-50,34,0
76561198357570982,https://steamcommunity.com/profiles/76561198357570982/,円堂守,"Fuzhou, Fujian, China",20-50,26,20-50,46,100-500,104,0
moecia,https://steamcommunity.com/id/moecia/,MOECIA,"Shenzhen, Guangdong, China",50-100,53,None,-1,None,-1,0
76561198975586568,https://steamcommunity.com/profiles/76561198975586568/,听风吹雨ww,,0-20,11,0-20,8,20-50,25,0
1092267757,https://steamcommunity.com/id/1092267757/,Best_Wishes,China,0-20,10,0-20,6,50-100,90,0
76561198342036429,https://steamcommunity.com/profiles/76561198342036429/,天体之线,,0-20,9,0-20,6,100-500,113,0
76561198411771919,https://steamcommunity.com/profiles/76561198411771919/,藤原拓海23,"Qingdao, Shandong, China",20-50,27,0-20,5,50-100,74,0
bastcer,https://steamcommunity.com/id/bastcer/,不青不脆竹子竿,China,0-20,11,0-20,9,100-500,115,0
AstroBoy_,https://steamcommunity.com/id/AstroBoy_/,Toby,,50-100,71,50-100,58,100-500,132,0
76561199350184692,https://steamcommunity.com/profiles/76561199350184692/,CCCV,,20-50,22,None,-1,None,-1,0
76561198992319002,https://steamcommunity.com/profiles/76561198992319002/,Yukino,"New York, United States",100-200,141,100-500,259,500-1000,542,1
smattt,https://steamcommunity.com/id/smattt/,}:~(,"Victoria, British Columbia, Canada",0-20,16,None,-1,None,-1,0
76561198344835478,https://steamcommunity.com/profiles/76561198344835478/,何人我,"Fuzhou, Fujian, China",0-20,7,None,-1,None,-1,2
76561197981111560,https://steamcommunity.com/profiles/76561197981111560/,K,,0-20,12,0-20,5,100-500,174,0
76561198941370934,https://steamcommunity.com/profiles/76561198941370934/,GhostIBM,China,0-20,6,None,-1,None,-1,0
76561198364978228,https://steamcommunity.com/profiles/76561198364978228/,青年湖底见,,0-20,9,0-20,6,100-500,121,0
76561199201789565,https://steamcommunity.com/profiles/76561199201789565/,霞ヶ丘詩羽,"Tokyo, Tokyo, Japan",0-20,6,0-20,5,50-100,66,0
DraftEevee,https://steamcommunity.com/id/DraftEevee/,线布着急,China,0-20,13,0-20,11,100-500,123,0
76561199218491433,https://steamcommunity.com/profiles/76561199218491433/,Rowld,,0-20,5,0-20,4,50-100,51,0
76561198152107168,https://steamcommunity.com/profiles/76561198152107168/,LittleJin,,,-1,None,-1,None,-1,0
winneraza,https://steamcommunity.com/id/winneraza/,BIGAZA,"Beijing, China",0-20,14,0-20,10,100-500,413,0
RockyRori,https://steamcommunity.com/id/RockyRori/,Rocky,"Guilin, Guangxi, China",100-200,120,100-500,179,500-1000,663,1
76561199523664267,https://steamcommunity.com/profiles/76561199523664267/,康熙,China,0-20,3,None,-1,None,-1,0
76561198134603123,https://steamcommunity.com/profiles/76561198134603123/,分有啥用啊,"Shandong, China",20-50,41,20-50,20,100-500,179,0
975339613,https://steamcommunity.com/id/975339613/,坊屋春道,,20-50,41,0-20,15,50-100,96,2
76561198318700084,https://steamcommunity.com/profiles/76561198318700084/,Perfecto,"Yangjiang, Guangdong, China",20-50,24,0-20,18,50-100,52,0
xincheng00,https://steamcommunity.com/id/xincheng00/,星辰★小呆,"Guangzhou, Guangdong, China",50-100,50,50-100,67,100-500,237,0
dawnriser,https://steamcommunity.com/id/dawnriser/,DawnRiser,,100-200,137,50-100,60,100-500,488,1
76561198989272872,https://steamcommunity.com/profiles/76561198989272872/,人生何处不青山,,0-20,11,0-20,6,50-100,53,0
76561198443889487,https://steamcommunity.com/profiles/76561198443889487/,夏笙.,"Chongqing, Chongqing, China",20-50,37,50-100,52,100-500,281,0
76561198321952520,https://steamcommunity.com/profiles/76561198321952520/,justweare,,20-50,22,20-50,28,100-500,108,0
76561198104934305,https://steamcommunity.com/profiles/76561198104934305/,薙切绘里奈,China,0-20,15,0-20,11,20-50,33,0
76561198096519997,https://steamcommunity.com/profiles/76561198096519997/,.....,,0-20,9,None,-1,None,-1,0
76561198926406609,https://steamcommunity.com/profiles/76561198926406609/,四分之1,,0-20,5,0-20,4,20-50,24,0
ChronoYuki,https://steamcommunity.com/id/ChronoYuki/,ChronoYuki,China,20-50,27,None,-1,None,-1,0
76561198377622695,https://steamcommunity.com/profiles/76561198377622695/,1327468928,"Shaanxi, China",0-20,8,0-20,6,50-100,53,0
76561199244344064,https://steamcommunity.com/profiles/76561199244344064/,晴天,,20-50,25,20-50,20,50-100,78,0
chickenlay,https://steamcommunity.com/id/chickenlay/,Raging9.Firefly,China,20-50,43,20-50,31,50-100,50,0
76561199069449669,https://steamcommunity.com/profiles/76561199069449669/,欢,"Hunan, China",0-20,5,None,-1,None,-1,0
76561198363807564,https://steamcommunity.com/profiles/76561198363807564/,CheeseCat,,20-50,27,0-20,16,100-500,146,0
76561198799069827,https://steamcommunity.com/profiles/76561198799069827/,终极猎手奶牛王,,50-100,84,100-500,133,100-500,356,1
76561198096582865,https://steamcommunity.com/profiles/76561198096582865/,今晚吃人,,,-1,None,-1,None,-1,0
76561199347938701,https://steamcommunity.com/profiles/76561199347938701/,抱歉，甘某变成魂5了,China,20-50,27,20-50,24,20-50,38,0
76561198283602880,https://steamcommunity.com/profiles/76561198283602880/,洛泊,China,20-50,34,20-50,23,100-500,129,0
76561198335392500,https://steamcommunity.com/profiles/76561198335392500/,向暖,"Shandong, China",50-100,51,0-20,18,50-100,97,0
76561199375825408,https://steamcommunity.com/profiles/76561199375825408/,小力推轻轻推慢慢推,,0-20,4,None,-1,None,-1,0
15633884212001213,https://steamcommunity.com/id/15633884212001213/,King Crimson,China,0-20,18,0-20,19,50-100,85,0
pianzigeiwogunsdcsads,https://steamcommunity.com/id/pianzigeiwogunsdcsads/,你的坤巴掉了,"Jinhua, Zhejiang, China",0-20,17,0-20,16,100-500,146,0
abcde11n,https://steamcommunity.com/id/abcde11n/,abcde11,,0-20,12,0-20,13,100-500,117,0
fengyushixi,https://steamcommunity.com/id/fengyushixi/,风雨时兮,China,20-50,42,50-100,68,100-500,160,0
76561199028350109,https://steamcommunity.com/profiles/76561199028350109/,HeyYoungMan,,0-20,11,0-20,9,20-50,34,0
76561199089044299,https://steamcommunity.com/profiles/76561199089044299/,Yuri Plisetsky,"Hino, Tokyo, Japan",0-20,18,0-20,6,50-100,53,0
maileqiong,https://steamcommunity.com/id/maileqiong/,37,China,100-200,129,100-500,168,1000-2000,1728,1
76561198441619958,https://steamcommunity.com/profiles/76561198441619958/,Lindenn_van,,20-50,41,0-20,9,100-500,138,0
76561198316433006,https://steamcommunity.com/profiles/76561198316433006/,绝灭qwq,,0-20,10,0-20,10,50-100,52,0
76561198920572842,https://steamcommunity.com/profiles/76561198920572842/,一级警司山田凉,"Shenzhen, Guangdong, China",0-20,6,0-20,5,20-50,28,0
superj2321,https://steamcommunity.com/id/superj2321/,SuperJ2321,China,20-50,44,None,-1,None,-1,0
76561198828364769,https://steamcommunity.com/profiles/76561198828364769/,名字真难取啊,"Yueyang, Hunan, China",0-20,14,0-20,14,100-500,153,0
gly233,https://steamcommunity.com/id/gly233/,MADAO,,20-50,41,20-50,20,50-100,70,0
76561198072368499,https://steamcommunity.com/profiles/76561198072368499/,萌萌のICE,,,-1,None,-1,None,-1,0
LGd20031224,https://steamcommunity.com/id/LGd20031224/,翻斗花园开银趴,,0-20,3,0-20,3,20-50,21,0
76561199515903703,https://steamcommunity.com/profiles/76561199515903703/,落日余晖,,0-20,3,0-20,4,0-20,16,0
76561198298448551,https://steamcommunity.com/profiles/76561198298448551/,不弱威威,"Apple Valley, California, United States",0-20,16,0-20,16,100-500,108,0
76561199211868327,https://steamcommunity.com/profiles/76561199211868327/,苏恩曦,China,0-20,8,0-20,6,100-500,164,0
76561198882542435,https://steamcommunity.com/profiles/76561198882542435/,DeeeeerlaA,,0-20,11,0-20,10,50-100,98,0
76561199008795093,https://steamcommunity.com/profiles/76561199008795093/,叶湘伦,,0-20,4,0-20,2,20-50,26,0
76561199100106402,https://steamcommunity.com/profiles/76561199100106402/,ZywOo'好闪配超人！,,0-20,4,0-20,4,0-20,7,0
76561198040215577,https://steamcommunity.com/profiles/76561198040215577/,a1seN,,20-50,33,None,-1,None,-1,0
76561198145543990,https://steamcommunity.com/profiles/76561198145543990/,181818酱,China,0-20,11,0-20,8,50-100,94,0
sakurachantr,https://steamcommunity.com/id/sakurachantr/,神里绫华参上,China,0-20,5,0-20,6,20-50,34,0
76561199067312367,https://steamcommunity.com/profiles/76561199067312367/,总有一天,China,20-50,23,20-50,31,20-50,43,0
76561198813999126,https://steamcommunity.com/profiles/76561198813999126/,祝余,"Anchorage, Alaska, United States",0-20,10,0-20,7,50-100,59,0
773620645,https://steamcommunity.com/id/773620645/,被遗忘的灵魂,China,20-50,41,20-50,41,500-1000,505,0
76561199543365154,https://steamcommunity.com/profiles/76561199543365154/,青春真蓄少年不会梦到龙车学姐,,0-20,4,0-20,3,50-100,92,0
76561199140675912,https://steamcommunity.com/profiles/76561199140675912/,",",,0-20,8,0-20,7,50-100,67,0
76561199478432113,https://steamcommunity.com/profiles/76561199478432113/,charlotte,,0-20,3,0-20,3,20-50,32,0
wan1108,https://steamcommunity.com/id/wan1108/,让我们shabala~ba~ba~ba~ba~~,"Ningbo, Zhejiang, China",20-50,27,0-20,13,100-500,149,0
76561199042328746,https://steamcommunity.com/profiles/76561199042328746/,巴比伦汉谟拉比 Cosine.,"Chongqing, China",0-20,11,None,-1,None,-1,0
76561198870715826,https://steamcommunity.com/profiles/76561198870715826/,吾心似秋月,"Lanzhou, Gansu, China",20-50,30,20-50,25,50-100,94,0
05232004QiMi,https://steamcommunity.com/id/05232004QiMi/,Nina,China,0-20,16,0-20,13,20-50,24,0
76561199052386714,https://steamcommunity.com/profiles/76561199052386714/,脸给我气通红,,,-1,None,-1,None,-1,0
76561198167767283,https://steamcommunity.com/profiles/76561198167767283/,stevenash,"Paris, Ile-de-France, France",0-20,10,0-20,7,50-100,55,0
beancurd135,https://steamcommunity.com/id/beancurd135/,清蒸豆腐块,,0-20,13,0-20,12,100-500,135,0
76561198024994645,https://steamcommunity.com/profiles/76561198024994645/,Onion,,,-1,None,-1,None,-1,0
76561199290771905,https://steamcommunity.com/profiles/76561199290771905/,POLO-G,China,0-20,6,None,-1,None,-1,0
76561198098653306,https://steamcommunity.com/profiles/76561198098653306/,女高自用亚辛105,China,20-50,36,20-50,40,100-500,255,0
76561198866775612,https://steamcommunity.com/profiles/76561198866775612/,Sith,,,-1,None,-1,None,-1,0
76561199111528119,https://steamcommunity.com/profiles/76561199111528119/,狡诈恶徒,China,0-20,4,0-20,4,20-50,21,0
76561199192206160,https://steamcommunity.com/profiles/76561199192206160/,齐小博,"Shangqiu, Henan, China",0-20,4,0-20,3,0-20,10,0
76561198305438557,https://steamcommunity.com/profiles/76561198305438557/,古户绘梨花,,0-20,8,0-20,5,20-50,25,0
76561199185029349,https://steamcommunity.com/profiles/76561199185029349/,旁白君ovo,,0-20,12,0-20,11,50-100,50,0
76561198151101768,https://steamcommunity.com/profiles/76561198151101768/,@_@集火友军！,,0-20,9,None,-1,None,-1,0
76561198357438853,https://steamcommunity.com/profiles/76561198357438853/,Shel-Marow,China,20-50,32,0-20,12,100-500,112,0
76561199515643993,https://steamcommunity.com/profiles/76561199515643993/,LykQ,,0-20,3,0-20,3,20-50,46,0
76561199529249571,https://steamcommunity.com/profiles/76561199529249571/,Nineteen,,,-1,None,-1,None,-1,0
1692856642,https://steamcommunity.com/id/1692856642/,是Kira哦,China,0-20,8,0-20,5,100-500,143,0
76561198276949353,https://steamcommunity.com/profiles/76561198276949353/,LuckyEA,Canada,0-20,8,None,-1,None,-1,0
76561199095315183,https://steamcommunity.com/profiles/76561199095315183/,Levi,,0-20,18,0-20,19,50-100,51,2
76561198268271268,https://steamcommunity.com/profiles/76561198268271268/,封尘,,20-50,48,20-50,23,100-500,204,0
76561198971743220,https://steamcommunity.com/profiles/76561198971743220/,Last、炫,China,0-20,6,0-20,6,20-50,35,0
76561199335033564,https://steamcommunity.com/profiles/76561199335033564/,轻翼,,0-20,3,None,-1,None,-1,0
76561198375874748,https://steamcommunity.com/profiles/76561198375874748/,WuLF,,0-20,12,0-20,9,50-100,56,0
76561198871668255,https://steamcommunity.com/profiles/76561198871668255/,nanpapaaba,"Hefei, Anhui, China",0-20,4,0-20,3,0-20,9,0
76561198132719857,https://steamcommunity.com/profiles/76561198132719857/,卧底,"Henan, China",0-20,15,0-20,11,50-100,86,0
76561198417761869,https://steamcommunity.com/profiles/76561198417761869/,Sensitive,"Sydney, New South Wales, Australia",0-20,12,0-20,9,50-100,88,0
76561198865091593,https://steamcommunity.com/profiles/76561198865091593/,DF_Pite174,,0-20,7,0-20,5,50-100,50,0
76561199025869761,https://steamcommunity.com/profiles/76561199025869761/,王帅哥,,0-20,3,None,-1,None,-1,0
76561198123359750,https://steamcommunity.com/profiles/76561198123359750/,失败的MAN,,50-100,66,20-50,25,50-100,74,0
76561198875351492,https://steamcommunity.com/profiles/76561198875351492/,Houwede,,0-20,10,0-20,8,100-500,126,0
76561198008761000,https://steamcommunity.com/profiles/76561198008761000/,Acat,,,-1,None,-1,None,-1,0
76561199207113068,https://steamcommunity.com/profiles/76561199207113068/,zhe,,0-20,6,0-20,7,20-50,32,0
76561199014572007,https://steamcommunity.com/profiles/76561199014572007/,WigginZZ,,20-50,42,0-20,16,100-500,287,0
nihaocunlv,https://steamcommunity.com/id/nihaocunlv/,我的偶像菜虚困,,0-20,6,0-20,5,50-100,59,0
TDHJSteam,https://steamcommunity.com/id/TDHJSteam/,黑曼巴：磕比,"Tianjin, Tianjin, China",0-20,8,0-20,4,100-500,100,0
You_WindC,https://steamcommunity.com/id/You_WindC/,多吃枸杞多喝热水,China,50-100,51,20-50,47,100-500,227,0
76561198260282463,https://steamcommunity.com/profiles/76561198260282463/,superc,,,-1,None,-1,None,-1,0
76561198854231223,https://steamcommunity.com/profiles/76561198854231223/,Coroner~,,0-20,15,0-20,14,100-500,281,0
ruaruaruarua,https://steamcommunity.com/id/ruaruaruarua/,Spectator,"Nanjing, Jiangsu, China",50-100,61,100-500,128,500-1000,930,1
76561199064272909,https://steamcommunity.com/profiles/76561199064272909/,Acclertor,China,0-20,5,0-20,5,0-20,14,0
76561199364244908,https://steamcommunity.com/profiles/76561199364244908/,琉璃之鸟,"Strasbourg, Alsace, France",20-50,30,20-50,29,100-500,117,0
76561198429535188,https://steamcommunity.com/profiles/76561198429535188/,理塘王丁真,,0-20,7,0-20,5,20-50,42,0
76561198422656183,https://steamcommunity.com/profiles/76561198422656183/,小法师,"Shandong, China",0-20,14,0-20,11,100-500,203,0
76561198112489405,https://steamcommunity.com/profiles/76561198112489405/,不做大哥,China,0-20,7,None,-1,None,-1,0
1218801642,https://steamcommunity.com/id/1218801642/,夜楼,China,0-20,9,0-20,8,0-20,15,0
76561198163913123,https://steamcommunity.com/profiles/76561198163913123/,712130738,,0-20,7,None,-1,None,-1,0
76561198032559437,https://steamcommunity.com/profiles/76561198032559437/,TheGirl LikeWind,,20-50,24,20-50,26,500-1000,514,0
